experiment_id,template,question_id,question,true_answer,generated_answer,exact_match,f1_score,token_overlap,answer_length,question_type,timestamp,experiment_timestamp,model_used,num_questions
final_targeted_20250708_160041,search_and_answer,124,What are two basic primary resources used to guage complexity?,time and storage,data,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:05:02.256209,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,125,What unit is measured to determine circuit complexity?,number of gates in a circuit,?',0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:05:02.393904,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,126,What two fields of theoretical computer science closely mirror computational complexity theory?,analysis of algorithms and computability theory,computational complexity theory,0.0,0.2222222222222222,0.16666666666666666,3,SQuAD baseline,2025-07-08T16:05:02.532700,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,127,What field of computer science analyzes the resource requirements of a specific algorithm isolated unto itself within a given problem?,analysis of algorithms,search algorithms,0.0,0.4,0.3333333333333333,2,SQuAD baseline,2025-07-08T16:05:02.673666,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,128,What field of computer science analyzes all possible algorithms in aggregate to determine the resource requirements needed to solve to a given problem?  ,computational complexity theory,combinatorics,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:05:02.896176,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,129,What field of computer science is primarily concerned with determining the likelihood of whether or not a problem can ultimately be solved using algorithms?,computability theory,artificial intelligence,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:05:03.220576,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,130,What is the name given to the input string of a computational problem?,problem instance,a graph,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:05:03.635581,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,131,"In computational complexity theory, what is the term given to describe the baseline abstract question needing to be solved? ",the problem,a problem,0.0,0.5,0.5,2,SQuAD baseline,2025-07-08T16:05:03.773799,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,132,Is a problem instance typically characterized as abstract or concrete?,concrete,state space,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:05:03.929965,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,133,What is another name for any given measure of input associated with a problem?,instances,data visuali zation,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:05:04.092044,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,134,What is the general term used to describe the output to any given input in a problem instance?,solution,state space search,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:05:04.489767,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,135,By how many kilometers does the traveling salesman problem seek to classify a route between the 15 largest cities in Germany?,2000,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T16:05:04.819315,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,136,What is one example of an instance that the quantitative answer to the traveling salesman problem fails to answer?,round trip through all sites in Milan,razil,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:05:05.000232,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,137,What does computational complexity theory most specifically seek to answer? ,computational problems,preferences,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:05:05.159634,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,138,"In a computational problem, what can be described as a string over an alphabet?",problem instance,'what turns you on ',0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T16:05:05.328567,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,139,What is the name of the alphabet is most commonly used in a problem instance?,binary alphabet,alphonse,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:05:05.710088,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,140,What is another term for the string of a problem instance?,bitstrings,state space,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:05:06.110021,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,141,"In the encoding of mathematical objects, what is the way in which integers are commonly expressed?",binary notation,'what turns you on ',0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T16:05:06.281383,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,142,What is one way in which graphs can be encoded? ,adjacency matrices,causal graphs,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:05:06.438513,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,143,What kind of problems are one of the main topics studied in computational complexity theory?,Decision problems,computational problems,0.0,0.5,0.5,2,SQuAD baseline,2025-07-08T16:05:06.566342,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,144,What are the two simple word responses to a decision problem?,yes or no,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T16:05:06.916394,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,145,What are the two integer responses to a decision problem?,1 or 0,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T16:05:07.246696,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,146,What will the output be for a member of the language of a decision problem?,yes,preferences,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:05:07.427323,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,147,What answer denotes that an algorithm has accepted an input string?,yes,ask the question,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:05:07.562850,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,148,What kind of graph is an example of an input used in a decision problem?,arbitrary graph,preferences,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:05:07.682738,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,149,What is the term for the set of all connected graphs related to this decision problem?,formal language,decision problem,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:05:07.821280,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,150,What encoding decision needs to be made in order to determine an exact definition of the formal language?,how graphs are encoded as binary strings,'what turns you on ',0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T16:05:08.219142,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,151,A function problem is an example of what?,a computational problem,computational complexity theory,0.0,0.3333333333333333,0.3333333333333333,3,SQuAD baseline,2025-07-08T16:05:08.609120,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,152,How many outputs are expected for each input in a function problem?,a single output,'solution ',0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:05:08.748457,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,153,The traveling salesman problem is an example of what type of problem?,A function problem,school bus routing problem,0.0,0.28571428571428575,0.3333333333333333,4,SQuAD baseline,2025-07-08T16:05:08.902436,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,154,"In addition to the traveling salesman problem, what is another example of a function problem?",the integer factorization problem,vehicle routing problem,0.0,0.28571428571428575,0.25,3,SQuAD baseline,2025-07-08T16:05:09.042751,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,155,Is the output of a functional problem typically characterized by a simple or complex answer?,complex,yes,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:05:09.429220,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,156,How can function problems typically be restated?,decision problems,how can function problems typically be restated,0.0,0.22222222222222224,0.5,7,SQuAD baseline,2025-07-08T16:05:09.866139,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,157,"If two integers are multiplied and output a value, what is this expression set called?",set of triples,set,0.0,0.5,0.3333333333333333,1,SQuAD baseline,2025-07-08T16:05:09.997379,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,158,What is one variable on which the running time may be contingent?,the instance,variable a against variable b,0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T16:05:10.155346,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,159,How is the time needed to obtain the solution to a problem calculated?,as a function of the size of the instance,pareto analysis,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:05:10.306586,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,160,In what unit is the size of the input measured?,bits,'means ',0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:05:10.685574,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,161,Complexity theory seeks to define the relationship between the scale of algorithms with respect to what other variable?,an increase in the input size,variable a against variable b,0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T16:05:11.099799,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,162,Whose thesis states that the solution to a problem is solvable with reasonable resources assuming it allows for a polynomial time algorithm?,Cobham's thesis,p versus n,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:05:11.250029,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,163,"If input size is is equal to n, what can respectively be assumed is the function of n?",the time taken,is a random variable,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:05:11.403172,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,164,What term corresponds to the maximum measurement of time across all functions of n? ,worst-case time complexity,truth,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:05:11.543270,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,165,How is worst-case time complexity written as an expression?,T(n),worst - case complexity,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:05:11.973166,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,166,"Assuming that T represents a polynomial in T(n), what is the term given to the corresponding algorithm?",polynomial time algorithm,root,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:05:12.371527,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,167,What is the term for a mathematical model that theoretically represents a general computing machine?,A Turing machine,computational model,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:05:12.512741,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,168,It is generally assumed that a Turing machine can solve anything capable of also being solved using what?,an algorithm,decision problem,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:05:12.640877,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,169,What is the most commonplace model utilized in complexity theory?,the Turing machine,the potential method,0.0,0.3333333333333333,0.3333333333333333,3,SQuAD baseline,2025-07-08T16:05:12.779780,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,170,What does a Turing machine handle on a strip of tape?,symbols,'what turns you on ',0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T16:05:13.199123,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,171,What is generally considered to be the most basic iteration of a Turing machine?,A deterministic Turing machine,?',0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:05:13.588861,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,172,What fixed set of factors determine the actions of a deterministic Turing machine,rules,social,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:05:13.745379,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,173,What is the term used to identify a deterministic Turing machine that has additional random bits?,A probabilistic Turing machine,turing test,0.0,0.3333333333333333,0.25,2,SQuAD baseline,2025-07-08T16:05:13.882001,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,174,What type of Turing machine is capable of multiple actions and extends into a variety of computational paths?,A non-deterministic Turing machine,turing algorithms,0.0,0.3333333333333333,0.25,2,SQuAD baseline,2025-07-08T16:05:14.040120,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,175,What is the term given to algorithms that utilize random bits?,randomized algorithms,random number generation,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:05:14.418750,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,176,Turing machines are commonly employed to define what? ,complexity classes,artificial intelligence,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:05:14.765941,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,177,What are two factors that directly effect how powerful a Turing machine may or may not be?,time or space,psychological,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:05:14.906359,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,178,"In the determination of complexity classes, what are two examples of types of Turing machines?","probabilistic Turing machines, non-deterministic Turing machines",cellular automaton,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:05:15.044218,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,179,What is an example of a machine model that deviates from a generally accepted multi-tape Turing machine?,random access machines,stream x- machine,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:05:15.199879,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,180,"In considering Turing machines and alternate variables, what measurement left unaffected by conversion between machine models? ",computational power,variable error,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:05:15.406265,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,181,What two resources commonly consumed by alternate models are typically known to vary?,time and memory,water,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:05:15.701190,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,182,"What commonality do alternate machine models, such as random access machines, share with Turing machines?",the machines operate deterministically,commonality of two different algorithms,0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T16:05:16.129146,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,183,What type of Turing machine can be characterized by checking multiple possibilities at the same time?,non-deterministic,turing algorithms,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:05:16.265479,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,184,What often affects or facilitates ease of analysis in computational problems?,unusual resources,data visuali zation,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:05:16.428235,20250708_161845,facebook/rag-token-nq,500
