experiment_id,template,question_id,original_question,base_question,formatted_question,true_answer,generated_answer,exact_match,f1_score,token_overlap,answer_length,had_original_question_mark,timestamp
question_mark_20250710_060653,without_question_mark,118,What is another term for the string of a problem instance?,What is another term for the string of a problem instance,What is another term for the string of a problem instance,bitstrings,java. util,0.0,0.0,0.0,2,True,2025-07-10T06:11:28.182528
question_mark_20250710_060653,without_question_mark,119,"In the encoding of mathematical objects, what is the way in which integers are commonly expressed?","In the encoding of mathematical objects, what is the way in which integers are commonly expressed","In the encoding of mathematical objects, what is the way in which integers are commonly expressed",binary notation,binary interpretation of the numbers,0.0,0.28571428571428575,0.5,5,True,2025-07-10T06:11:29.016180
question_mark_20250710_060653,without_question_mark,120,What is one way in which graphs can be encoded? ,What is one way in which graphs can be encoded?,What is one way in which graphs can be encoded?,adjacency matrices,factorials n!,0.0,0.0,0.0,2,False,2025-07-10T06:11:29.480052
question_mark_20250710_060653,without_question_mark,121,What kind of problems are one of the main topics studied in computational complexity theory?,What kind of problems are one of the main topics studied in computational complexity theory,What kind of problems are one of the main topics studied in computational complexity theory,Decision problems,p versus n,0.0,0.0,0.0,3,True,2025-07-10T06:11:29.971194
question_mark_20250710_060653,without_question_mark,122,What are the two simple word responses to a decision problem?,What are the two simple word responses to a decision problem,What are the two simple word responses to a decision problem,yes or no,yes,0.0,0.5,0.3333333333333333,1,True,2025-07-10T06:11:30.376768
question_mark_20250710_060653,without_question_mark,123,What are the two integer responses to a decision problem?,What are the two integer responses to a decision problem,What are the two integer responses to a decision problem,1 or 0,yes,0.0,0.0,0.0,1,True,2025-07-10T06:11:30.726305
question_mark_20250710_060653,without_question_mark,124,What will the output be for a member of the language of a decision problem?,What will the output be for a member of the language of a decision problem,What will the output be for a member of the language of a decision problem,yes,yes,1.0,1.0,1.0,1,True,2025-07-10T06:11:31.318827
question_mark_20250710_060653,without_question_mark,125,What answer denotes that an algorithm has accepted an input string?,What answer denotes that an algorithm has accepted an input string,What answer denotes that an algorithm has accepted an input string,yes,yes,1.0,1.0,1.0,1,True,2025-07-10T06:11:32.182546
question_mark_20250710_060653,without_question_mark,126,What kind of graph is an example of an input used in a decision problem?,What kind of graph is an example of an input used in a decision problem,What kind of graph is an example of an input used in a decision problem,arbitrary graph,decision tree,0.0,0.0,0.0,2,True,2025-07-10T06:11:32.779016
question_mark_20250710_060653,without_question_mark,127,What is the term for the set of all connected graphs related to this decision problem?,What is the term for the set of all connected graphs related to this decision problem,What is the term for the set of all connected graphs related to this decision problem,formal language,dominating set,0.0,0.0,0.0,2,True,2025-07-10T06:11:33.325957
question_mark_20250710_060653,without_question_mark,128,What encoding decision needs to be made in order to determine an exact definition of the formal language?,What encoding decision needs to be made in order to determine an exact definition of the formal language,What encoding decision needs to be made in order to determine an exact definition of the formal language,how graphs are encoded as binary strings,,0.0,0.0,0.0,0,True,2025-07-10T06:11:33.533899
question_mark_20250710_060653,without_question_mark,129,A function problem is an example of what?,A function problem is an example of what,A function problem is an example of what,a computational problem,computational complexity theory,0.0,0.3333333333333333,0.3333333333333333,3,True,2025-07-10T06:11:34.064470
question_mark_20250710_060653,without_question_mark,130,How many outputs are expected for each input in a function problem?,How many outputs are expected for each input in a function problem,How many outputs are expected for each input in a function problem,a single output,single,0.0,0.5,0.3333333333333333,1,True,2025-07-10T06:11:34.356359
question_mark_20250710_060653,without_question_mark,131,The traveling salesman problem is an example of what type of problem?,The traveling salesman problem is an example of what type of problem,The traveling salesman problem is an example of what type of problem,A function problem,school bus routing problem,0.0,0.28571428571428575,0.3333333333333333,4,True,2025-07-10T06:11:34.644251
question_mark_20250710_060653,without_question_mark,132,"In addition to the traveling salesman problem, what is another example of a function problem?","In addition to the traveling salesman problem, what is another example of a function problem","In addition to the traveling salesman problem, what is another example of a function problem",the integer factorization problem,vehicle routing problem,0.0,0.28571428571428575,0.25,3,True,2025-07-10T06:11:35.369086
question_mark_20250710_060653,without_question_mark,133,Is the output of a functional problem typically characterized by a simple or complex answer?,Is the output of a functional problem typically characterized by a simple or complex answer,Is the output of a functional problem typically characterized by a simple or complex answer,complex,yes,0.0,0.0,0.0,1,True,2025-07-10T06:11:36.052329
question_mark_20250710_060653,without_question_mark,134,How can function problems typically be restated?,How can function problems typically be restated,How can function problems typically be restated,decision problems,operational definition,0.0,0.0,0.0,2,True,2025-07-10T06:11:36.502379
question_mark_20250710_060653,without_question_mark,135,"If two integers are multiplied and output a value, what is this expression set called?","If two integers are multiplied and output a value, what is this expression set called","If two integers are multiplied and output a value, what is this expression set called",set of triples,set,0.0,0.5,0.3333333333333333,1,True,2025-07-10T06:11:36.881819
question_mark_20250710_060653,without_question_mark,136,What is a commonly used measurement used to determine the complexity of a computational problem?,What is a commonly used measurement used to determine the complexity of a computational problem,What is a commonly used measurement used to determine the complexity of a computational problem,how much time the best algorithm requires to solve the problem,,0.0,0.0,0.0,0,True,2025-07-10T06:11:37.179002
question_mark_20250710_060653,without_question_mark,137,What is one variable on which the running time may be contingent?,What is one variable on which the running time may be contingent,What is one variable on which the running time may be contingent,the instance,architecture,0.0,0.0,0.0,1,True,2025-07-10T06:11:37.700012
question_mark_20250710_060653,without_question_mark,138,How is the time needed to obtain the solution to a problem calculated?,How is the time needed to obtain the solution to a problem calculated,How is the time needed to obtain the solution to a problem calculated,as a function of the size of the instance,,0.0,0.0,0.0,0,True,2025-07-10T06:11:38.040403
question_mark_20250710_060653,without_question_mark,139,In what unit is the size of the input measured?,In what unit is the size of the input measured,In what unit is the size of the input measured,bits,in si units,0.0,0.0,0.0,3,True,2025-07-10T06:11:38.633315
question_mark_20250710_060653,without_question_mark,140,Complexity theory seeks to define the relationship between the scale of algorithms with respect to what other variable?,Complexity theory seeks to define the relationship between the scale of algorithms with respect to what other variable,Complexity theory seeks to define the relationship between the scale of algorithms with respect to what other variable,an increase in the input size,variable a against variable b,0.0,0.0,0.0,5,True,2025-07-10T06:11:39.444236
question_mark_20250710_060653,without_question_mark,141,Whose thesis states that the solution to a problem is solvable with reasonable resources assuming it allows for a polynomial time algorithm?,Whose thesis states that the solution to a problem is solvable with reasonable resources assuming it allows for a polynomial time algorithm,Whose thesis states that the solution to a problem is solvable with reasonable resources assuming it allows for a polynomial time algorithm,Cobham's thesis,stephen cook,0.0,0.0,0.0,2,True,2025-07-10T06:11:40.082608
question_mark_20250710_060653,without_question_mark,142,"If input size is is equal to n, what can respectively be assumed is the function of n?","If input size is is equal to n, what can respectively be assumed is the function of n","If input size is is equal to n, what can respectively be assumed is the function of n",the time taken,,0.0,0.0,0.0,0,True,2025-07-10T06:11:40.508090
question_mark_20250710_060653,without_question_mark,143,What term corresponds to the maximum measurement of time across all functions of n? ,What term corresponds to the maximum measurement of time across all functions of n?,What term corresponds to the maximum measurement of time across all functions of n?,worst-case time complexity,n / n,0.0,0.0,0.0,3,False,2025-07-10T06:11:40.858793
question_mark_20250710_060653,without_question_mark,144,How is worst-case time complexity written as an expression?,How is worst-case time complexity written as an expression,How is worst-case time complexity written as an expression,T(n),asymptotic,0.0,0.0,0.0,1,True,2025-07-10T06:11:41.461774
question_mark_20250710_060653,without_question_mark,145,"Assuming that T represents a polynomial in T(n), what is the term given to the corresponding algorithm?","Assuming that T represents a polynomial in T(n), what is the term given to the corresponding algorithm","Assuming that T represents a polynomial in T(n), what is the term given to the corresponding algorithm",polynomial time algorithm,linear mixed model,0.0,0.0,0.0,3,True,2025-07-10T06:11:42.068077
question_mark_20250710_060653,without_question_mark,146,What is the term for a mathematical model that theoretically represents a general computing machine?,What is the term for a mathematical model that theoretically represents a general computing machine,What is the term for a mathematical model that theoretically represents a general computing machine,A Turing machine,computational model,0.0,0.0,0.0,2,True,2025-07-10T06:11:42.765862
